"Step","128 - rollout/ep_rew_mean","128 - rollout/ep_rew_mean__MIN","128 - rollout/ep_rew_mean__MAX","64 - rollout/ep_rew_mean","64 - rollout/ep_rew_mean__MIN","64 - rollout/ep_rew_mean__MAX","32 - rollout/ep_rew_mean","32 - rollout/ep_rew_mean__MIN","32 - rollout/ep_rew_mean__MAX"
"1088","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1089","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1090","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1091","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1092","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1093","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1094","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1095","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1096","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1097","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1098","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1099","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1100","","","","","","","0.25355032086372375","0.25355032086372375","0.25355032086372375"
"1101","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1102","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1103","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1104","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1105","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1106","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1107","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1108","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1109","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1110","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1111","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1112","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1113","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1114","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1115","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1116","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1117","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1118","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1119","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1120","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1121","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1122","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1123","","","","","","","0.3349291682243347","0.3349291682243347","0.3349291682243347"
"1124","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1125","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1126","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1127","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1128","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1129","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1130","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1131","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1132","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1133","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1134","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1135","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1136","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1137","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1138","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1139","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1140","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1141","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1142","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1143","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1144","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1145","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1146","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1147","","","","","","","0.33342236280441284","0.33342236280441284","0.33342236280441284"
"1148","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1149","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1150","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1151","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1152","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1153","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1154","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1155","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1156","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1157","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1158","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1159","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1160","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1161","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1162","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1163","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1164","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1165","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1166","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1167","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1168","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1169","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1170","","","","","","","0.3188250958919525","0.3188250958919525","0.3188250958919525"
"1171","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1172","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1173","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1174","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1175","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1176","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1177","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1178","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1179","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1180","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1181","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1182","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1183","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1184","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1185","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1186","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1187","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1188","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1189","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1190","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1191","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1192","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1193","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1194","","","","","","","0.36844441294670105","0.36844441294670105","0.36844441294670105"
"1195","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1196","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1197","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1198","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1199","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1200","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1201","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1202","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1203","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1204","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1205","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1206","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1207","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1208","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1209","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1210","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1211","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1212","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1213","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1214","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1215","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1216","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1217","","","","","","","0.34762880206108093","0.34762880206108093","0.34762880206108093"
"1218","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1219","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1220","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1221","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1222","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1223","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1224","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1225","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1226","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1227","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1228","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1229","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1230","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1231","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1232","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1233","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1234","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1235","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1236","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1237","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1238","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1239","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1240","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1241","","","","","","","0.3714296221733093","0.3714296221733093","0.3714296221733093"
"1242","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1243","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1244","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1245","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1246","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1247","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1248","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1249","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1250","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1251","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1252","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1253","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1254","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1255","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1256","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1257","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1258","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1259","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1260","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1261","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1262","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1263","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1264","","","","","","","0.3327621519565582","0.3327621519565582","0.3327621519565582"
"1265","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1266","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1267","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1268","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1269","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1270","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1271","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1272","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1273","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1274","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1275","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1276","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1277","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1278","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1279","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1280","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1281","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1282","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1283","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1284","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1285","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1286","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1287","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1288","","","","","","","0.3717365264892578","0.3717365264892578","0.3717365264892578"
"1289","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1290","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1291","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1292","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1293","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1294","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1295","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1296","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1297","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1298","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1299","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1300","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1301","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1302","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1303","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1304","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1305","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1306","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1307","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1308","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1309","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1310","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1311","","","","","","","0.4603249132633209","0.4603249132633209","0.4603249132633209"
"1312","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1313","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1314","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1315","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1316","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1317","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1318","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1319","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1320","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1321","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1322","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1323","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1324","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1325","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1326","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1327","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1328","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1329","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1330","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1331","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1332","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1333","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1334","","","","","","","0.45129910111427307","0.45129910111427307","0.45129910111427307"
"1335","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1336","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1337","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1338","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1339","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1340","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1341","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1342","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1343","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1344","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1345","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1346","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1347","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1348","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1349","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1350","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1351","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1352","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1353","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1354","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1355","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1356","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1357","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1358","","","","","","","0.4341021180152893","0.4341021180152893","0.4341021180152893"
"1359","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1360","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1361","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1362","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1363","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1364","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1365","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1366","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1367","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1368","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1369","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1370","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1371","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1372","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1373","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1374","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1375","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1376","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1377","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1378","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1379","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1380","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1381","","","","","","","0.4762555956840515","0.4762555956840515","0.4762555956840515"
"1382","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1383","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1384","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1385","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1386","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1387","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1388","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1389","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1390","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1391","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1392","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1393","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1394","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1395","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1396","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1397","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1398","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1399","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1400","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1401","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1402","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1403","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1404","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1405","","","","","","","0.4089999198913574","0.4089999198913574","0.4089999198913574"
"1406","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1407","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1408","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1409","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1410","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1411","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1412","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1413","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1414","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1415","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1416","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1417","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1418","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1419","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1420","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1421","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1422","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1423","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1424","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1425","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1426","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1427","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1428","","","","","","","0.4452817440032959","0.4452817440032959","0.4452817440032959"
"1429","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1430","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1431","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1432","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1433","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1434","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1435","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1436","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1437","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1438","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1439","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1440","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1441","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1442","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1443","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1444","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1445","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1446","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1447","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1448","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1449","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
"1450","","","","","","","0.5013234615325928","0.5013234615325928","0.5013234615325928"
