"Step","Batch Size = 32768 - rollout/ep_rew_mean","Batch Size = 32768 - rollout/ep_rew_mean__MIN","Batch Size = 32768 - rollout/ep_rew_mean__MAX","Batch Size = 16384 - rollout/ep_rew_mean","Batch Size = 16384 - rollout/ep_rew_mean__MIN","Batch Size = 16384 - rollout/ep_rew_mean__MAX","Batch Size = 8192 - rollout/ep_rew_mean","Batch Size = 8192 - rollout/ep_rew_mean__MIN","Batch Size = 8192 - rollout/ep_rew_mean__MAX","Batch Size = 2048 - rollout/ep_rew_mean","Batch Size = 2048 - rollout/ep_rew_mean__MIN","Batch Size = 2048 - rollout/ep_rew_mean__MAX"
"115","-2.3457088470458984","-2.3457088470458984","-2.3457088470458984","-1.132333517074585","-1.132333517074585","-1.132333517074585","-0.02144770324230194","-0.02144770324230194","-0.02144770324230194","0.8656842112541199","0.8656842112541199","0.8656842112541199"
"116","-2.3457088470458984","-2.3457088470458984","-2.3457088470458984","-1.132333517074585","-1.132333517074585","-1.132333517074585","-0.02144770324230194","-0.02144770324230194","-0.02144770324230194","0.8656842112541199","0.8656842112541199","0.8656842112541199"
"117","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"118","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"119","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"120","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"121","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"122","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"123","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"124","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"125","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"126","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"127","-2.0656919479370117","-2.0656919479370117","-2.0656919479370117","-0.8626062870025635","-0.8626062870025635","-0.8626062870025635","0.23773473501205444","0.23773473501205444","0.23773473501205444","0.9517611861228943","0.9517611861228943","0.9517611861228943"
"128","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"129","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"130","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"131","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"132","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"133","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"134","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"135","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"136","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"137","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"138","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"139","-1.9727013111114502","-1.9727013111114502","-1.9727013111114502","-0.6458156704902649","-0.6458156704902649","-0.6458156704902649","0.33961865305900574","0.33961865305900574","0.33961865305900574","0.9589739441871643","0.9589739441871643","0.9589739441871643"
"140","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"141","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"142","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"143","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"144","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"145","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"146","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"147","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"148","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"149","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"150","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"151","-1.7775102853775024","-1.7775102853775024","-1.7775102853775024","-0.6158505082130432","-0.6158505082130432","-0.6158505082130432","0.4730031490325928","0.4730031490325928","0.4730031490325928","0.9759235978126526","0.9759235978126526","0.9759235978126526"
"152","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"153","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"154","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"155","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"156","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"157","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"158","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"159","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"160","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"161","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"162","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"163","-1.5988664627075195","-1.5988664627075195","-1.5988664627075195","-0.3547447919845581","-0.3547447919845581","-0.3547447919845581","0.5857401490211487","0.5857401490211487","0.5857401490211487","1.0352858304977417","1.0352858304977417","1.0352858304977417"
"164","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"165","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"166","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"167","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"168","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"169","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"170","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"171","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"172","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"173","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"174","-1.5139873027801514","-1.5139873027801514","-1.5139873027801514","-0.12429893761873245","-0.12429893761873245","-0.12429893761873245","0.6453559994697571","0.6453559994697571","0.6453559994697571","1.0129817724227905","1.0129817724227905","1.0129817724227905"
"175","-1.1082968711853027","-1.1082968711853027","-1.1082968711853027","0.034339357167482376","0.034339357167482376","0.034339357167482376","0.681170642375946","0.681170642375946","0.681170642375946","1.0175120830535889","1.0175120830535889","1.0175120830535889"
"176","-1.1082968711853027","-1.1082968711853027","-1.1082968711853027","0.034339357167482376","0.034339357167482376","0.034339357167482376","0.681170642375946","0.681170642375946","0.681170642375946","1.0175120830535889","1.0175120830535889","1.0175120830535889"
"177","-1.1082968711853027","-1.1082968711853027","-1.1082968711853027","0.034339357167482376","0.034339357167482376","0.034339357167482376","0.681170642375946","0.681170642375946","0.681170642375946","1.0175120830535889","1.0175120830535889","1.0175120830535889"
"178","-1.1082968711853027","-1.1082968711853027","-1.1082968711853027","0.034339357167482376","0.034339357167482376","0.034339357167482376","0.681170642375946","0.681170642375946","0.681170642375946","1.0175120830535889","1.0175120830535889","1.0175120830535889"
