"Step","With Normalization - rollout/ep_rew_mean","With Normalization - rollout/ep_rew_mean__MIN","With Normalization - rollout/ep_rew_mean__MAX","Without Normalization - rollout/ep_rew_mean","Without Normalization - rollout/ep_rew_mean__MIN","Without Normalization - rollout/ep_rew_mean__MAX"
"717","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"718","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"719","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"720","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"721","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"722","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"723","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"724","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"725","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"726","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"727","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"728","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"729","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"730","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"731","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"732","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"733","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"734","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"735","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"736","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"737","1.174564003944397","1.174564003944397","1.174564003944397","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"738","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"739","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"740","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"741","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"742","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"743","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"744","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"745","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"746","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"747","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"748","1.1915613412857056","1.1915613412857056","1.1915613412857056","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"749","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"750","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"751","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"752","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"753","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"754","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"755","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"756","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"757","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"758","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"759","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"760","1.2043901681900024","1.2043901681900024","1.2043901681900024","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"761","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"762","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"763","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"764","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"765","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"766","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"767","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"768","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"769","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"770","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"771","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"772","1.1921210289001465","1.1921210289001465","1.1921210289001465","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"773","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"774","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"775","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"776","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"777","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"778","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"779","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"780","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"781","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"782","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"783","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"784","1.1859660148620605","1.1859660148620605","1.1859660148620605","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"785","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"786","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"787","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"788","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"789","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"790","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"791","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"792","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"793","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"794","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"795","1.1764228343963623","1.1764228343963623","1.1764228343963623","1.128933310508728","1.128933310508728","1.128933310508728"
"796","1.1948219537734985","1.1948219537734985","1.1948219537734985","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"797","1.1948219537734985","1.1948219537734985","1.1948219537734985","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"798","1.1948219537734985","1.1948219537734985","1.1948219537734985","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"800","1.1948219537734985","1.1948219537734985","1.1948219537734985","1.1293518543243408","1.1293518543243408","1.1293518543243408"
