"Step","Absolute Mode - rollout/ep_rew_mean","Absolute Mode - rollout/ep_rew_mean__MIN","Absolute Mode - rollout/ep_rew_mean__MAX","Relative Mode - rollout/ep_rew_mean","Relative Mode - rollout/ep_rew_mean__MIN","Relative Mode - rollout/ep_rew_mean__MAX"
"711","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"712","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"713","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"714","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"715","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"716","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"717","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"718","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"719","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"720","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"721","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"722","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"723","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"724","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"725","0.6747515201568604","0.6747515201568604","0.6747515201568604","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"726","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"727","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"728","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"729","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"730","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"731","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"732","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"733","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"734","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"735","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"736","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"737","0.7151971459388733","0.7151971459388733","0.7151971459388733","1.1313434839248657","1.1313434839248657","1.1313434839248657"
"738","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"739","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"740","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"741","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"742","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"743","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"744","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"745","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"746","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"747","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"748","0.6689066886901855","0.6689066886901855","0.6689066886901855","1.1342629194259644","1.1342629194259644","1.1342629194259644"
"749","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"750","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"751","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"752","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"753","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"754","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"755","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"756","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"757","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"758","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"759","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"760","0.7399415969848633","0.7399415969848633","0.7399415969848633","1.1634166240692139","1.1634166240692139","1.1634166240692139"
"761","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"762","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"763","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"764","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"765","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"766","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"767","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"768","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"769","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"770","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"771","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"772","0.7097917199134827","0.7097917199134827","0.7097917199134827","1.1455522775650024","1.1455522775650024","1.1455522775650024"
"773","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"774","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"775","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"776","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"777","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"778","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"779","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"780","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"781","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"782","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"783","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"784","0.7059773802757263","0.7059773802757263","0.7059773802757263","1.1416889429092407","1.1416889429092407","1.1416889429092407"
"785","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"786","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"787","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"788","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"789","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"790","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"791","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"792","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"793","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"794","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"795","0.7113304734230042","0.7113304734230042","0.7113304734230042","1.128933310508728","1.128933310508728","1.128933310508728"
"796","0.6961591839790344","0.6961591839790344","0.6961591839790344","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"797","0.6961591839790344","0.6961591839790344","0.6961591839790344","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"798","0.6961591839790344","0.6961591839790344","0.6961591839790344","1.1293518543243408","1.1293518543243408","1.1293518543243408"
"800","0.6961591839790344","0.6961591839790344","0.6961591839790344","1.1293518543243408","1.1293518543243408","1.1293518543243408"
