"Step","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MIN","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MAX","Act. Rate (-1.0) - rollout/ep_rew_mean","Act. Rate (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate (-1.0) - rollout/ep_rew_mean__MAX","Act. Rate Pos (-1.0) - rollout/ep_rew_mean","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MAX"
"447","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"448","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"449","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"450","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"451","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"452","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"453","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"454","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"455","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"456","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"457","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"458","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"459","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"460","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"461","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"462","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"463","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"464","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"465","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"466","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"467","-0.24040667712688446","-0.24040667712688446","-0.24040667712688446","-1.0570956468582153","-1.0570956468582153","-1.0570956468582153","0.26949766278266907","0.26949766278266907","0.26949766278266907"
"468","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"469","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"470","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"471","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"472","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"473","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"474","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"475","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"476","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"477","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"478","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"479","-0.10178130865097046","-0.10178130865097046","-0.10178130865097046","-0.8216937780380249","-0.8216937780380249","-0.8216937780380249","0.35964736342430115","0.35964736342430115","0.35964736342430115"
"480","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"481","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"482","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"483","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"484","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"485","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"486","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"487","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"488","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"489","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"490","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"491","0.04319771006703377","0.04319771006703377","0.04319771006703377","-0.623589038848877","-0.623589038848877","-0.623589038848877","0.46048685908317566","0.46048685908317566","0.46048685908317566"
"492","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"493","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"494","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"495","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"496","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"497","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"498","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"499","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"500","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"501","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"502","0.06287053972482681","0.06287053972482681","0.06287053972482681","-0.4677732586860657","-0.4677732586860657","-0.4677732586860657","0.4608648717403412","0.4608648717403412","0.4608648717403412"
"503","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"504","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"505","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"506","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"507","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"508","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"509","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"510","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"511","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"512","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"513","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"514","0.1958702951669693","0.1958702951669693","0.1958702951669693","-0.2725936472415924","-0.2725936472415924","-0.2725936472415924","0.5630136728286743","0.5630136728286743","0.5630136728286743"
"515","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"516","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"517","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"518","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"519","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"520","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"521","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"522","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"523","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"524","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"525","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"526","0.29320433735847473","0.29320433735847473","0.29320433735847473","-0.15932540595531464","-0.15932540595531464","-0.15932540595531464","0.6204789876937866","0.6204789876937866","0.6204789876937866"
"527","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"528","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"529","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"530","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"531","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"532","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"533","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"534","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"535","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"536","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"537","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"538","0.32414743304252625","0.32414743304252625","0.32414743304252625","-0.03180859610438347","-0.03180859610438347","-0.03180859610438347","0.6514790058135986","0.6514790058135986","0.6514790058135986"
"539","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"540","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"541","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"542","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"543","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"544","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"545","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"546","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"547","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"548","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"549","0.3691176474094391","0.3691176474094391","0.3691176474094391","0.05833597853779793","0.05833597853779793","0.05833597853779793","0.681454062461853","0.681454062461853","0.681454062461853"
"550","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"551","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"552","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"553","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"554","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"555","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"556","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"557","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"558","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"559","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"560","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"561","0.4472620189189911","0.4472620189189911","0.4472620189189911","0.15360452234745026","0.15360452234745026","0.15360452234745026","0.7242604494094849","0.7242604494094849","0.7242604494094849"
"562","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"563","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"564","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"565","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"566","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"567","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"568","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"569","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"570","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"571","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"572","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"573","0.5009813904762268","0.5009813904762268","0.5009813904762268","0.23058301210403442","0.23058301210403442","0.23058301210403442","0.7662053108215332","0.7662053108215332","0.7662053108215332"
"574","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"575","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"576","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"577","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"578","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"579","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"580","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"581","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"582","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"583","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"584","0.5436298847198486","0.5436298847198486","0.5436298847198486","0.3361888527870178","0.3361888527870178","0.3361888527870178","0.8072200417518616","0.8072200417518616","0.8072200417518616"
"585","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"586","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"587","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"588","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"589","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"590","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"591","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"592","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"593","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"594","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"595","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"596","0.6120887398719788","0.6120887398719788","0.6120887398719788","0.36802729964256287","0.36802729964256287","0.36802729964256287","0.8541734218597412","0.8541734218597412","0.8541734218597412"
"597","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"598","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"599","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"600","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"601","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"602","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"603","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
