time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
18937,90701824,4789,173,1281,0.0073774829506874084,0.0001,0.2,0.8114054054021835,0.0001006790051327755,0.16592693328857422,0.00018098893940532434,0.07439030706882477,8.350130486302078,0.012099806,1.072697970867157,360.0
18939,91226112,4816,174,1289,0.014896075241267681,0.0001,0.2,0.3457263112068176,0.0014561666301915466,0.16627168655395508,0.0043206511797109215,0.0740637332201004,8.384406633675098,0.011888157,1.072697970867157,360.0
18934,91750400,4845,175,1297,0.0043539125472307205,0.0001,0.2,0.8477822691202164,8.41809403269167e-05,0.171142578125,0.0001848360901135493,0.0730598121881485,8.469745147973299,0.012110703,1.0774751818180084,360.0
18935,92274688,4873,176,1305,0.016052260994911194,0.0001,0.2,0.06971162557601929,0.012359737736460374,0.16379261016845703,0.005315550687782888,0.07299020886421204,8.485697412397712,0.0118608195,1.0774751818180084,360.0
18954,92798976,4895,177,1307,0.007686017546802759,0.0001,0.2,0.6671021580696106,0.00015808512935685585,0.17140420540633608,-4.7132684579811806e-05,0.07248540222644806,8.518723303949866,0.01324673,1.0774751818180084,360.0
18955,93323264,4923,178,1315,0.011399679817259312,0.0001,0.2,0.2979688048362732,0.0015869435396780318,0.17649316787719727,0.004279992659519394,0.07221159338951111,8.558710648678243,0.013090845,1.0774751818180084,360.0
18957,93847552,4950,179,1323,0.016335515305399895,0.0001,0.2,0.8149272054433823,9.46797822045653e-05,0.1734027862548828,6.465973956437665e-05,0.0712200179696083,8.643899609334767,0.012705527,1.0774751818180084,360.0
18955,94371840,4978,180,1331,0.03257322683930397,0.0001,0.2,0.3683757781982422,0.0013929472376928065,0.19661997381673257,0.004918151847050018,0.0709395557641983,8.670717683453638,0.014581589,1.0776909124851226,360.0
18955,94896128,5006,181,1339,0.013012136332690716,0.0001,0.2,0.01702141761779785,0.01323145935566572,0.15789175033569336,0.0043072951731915055,0.0707685649394989,8.687877708114684,0.011246451,1.0776909124851226,360.0
18956,95420416,5033,182,1347,0.01674790121614933,0.0001,0.2,0.7129673063755035,0.00015932753084513251,0.15360546112060547,0.007545428193168391,0.07028082758188248,8.724217722658068,0.01229191,1.0776909124851226,360.0
