time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/value_loss,train/entropy_loss,train/approx_kl,train/std,train/loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
197656576,9385,21059,377,0.0001,0.00030835139108376097,-1.4181159436702728,0.005087167,0.3195250928401947,-0.012241718359291553,0.05785489082336426,0.0004439525027919444,0.8461349606513977,0.2,3008,360.0,0.6227701003104449
198180864,9408,21062,378,0.0001,0.0008173139638074645,-1.4310841509141028,0.005019216,0.3203619420528412,-0.013725848868489265,0.05393505096435547,0.000762356297173028,0.47078049182891846,0.2,3016,360.0,0.6227701003104449
198705152,9432,21066,379,0.0001,2.0860801903666015e-05,-1.4000908150337636,0.0054095606,0.3171710669994354,-0.015866322442889214,0.04886460304260254,-0.0009647916151607205,0.885710172355175,0.2,3024,360.0,0.6227701003104449
199229440,9455,21070,380,0.0001,0.0010261929223815969,-1.3911073305644095,0.005007454,0.31832072138786316,-0.01260584406554699,0.050069570541381836,0.0006001220165217092,0.409005343914032,0.2,3032,360.0,0.6227701003104449
199753728,9478,21073,381,0.0001,3.689814572993555e-05,-1.3899527080357075,0.004327661,0.31756865978240967,-0.01424130704253912,0.04092264175415039,0.00031336622328126396,0.8745321184396744,0.2,3040,360.0,0.6227701003104449
200278016,9501,21077,382,0.0001,0.000997036800299611,-1.400247941724956,0.0053096246,0.3189564645290375,-0.012679205276072025,0.04916810989379883,0.0006679175910448976,0.4933343529701233,0.2,3048,360.0,0.6227701003104449
200802304,9526,21079,383,0.0001,4.171270707331587e-05,-1.4025676776655018,0.004079233,0.3183472156524658,-0.014029008336365223,0.036757469177246094,0.00020519137876817695,0.9061527624726295,0.2,3056,360.0,0.6056990773975849
201326592,9549,21082,384,0.0001,0.0006973111792376585,-1.4126651249825954,0.004518289,0.3196607530117035,-0.012709176167845726,0.047730445861816406,0.0007012326900621701,0.4142872095108032,0.2,3064,360.0,0.6056990773975849
201850880,9572,21086,385,0.0001,2.765661820802734e-05,-1.374810651410371,0.0053455792,0.31584879755973816,-0.015563098713755608,0.04878854751586914,-0.000472082834903631,0.7843610346317291,0.2,3072,360.0,0.6056990773975849
202375168,9595,21089,386,0.0001,0.0009742089400788245,-1.36158537119627,0.0044835685,0.31680017709732056,-0.014442609623074532,0.05063199996948242,0.0006927252460400268,0.4787777066230774,0.2,3080,360.0,0.6056990773975849
202899456,9619,21093,387,0.0001,3.222035499561571e-05,-1.3482921151444316,0.004900448,0.3152279555797577,-0.013094826601445675,0.04909014701843262,0.00010786683378682937,0.8870598524808884,0.2,3088,360.0,0.6056990773975849
203423744,9642,21096,388,0.0001,0.0011065176627198525,-1.349902173038572,0.0052814754,0.316474974155426,-0.011805636808276176,0.05616044998168945,0.0008861596697897767,0.5017253160476685,0.2,3096,360.0,0.6056990773975849
203948032,9666,21097,389,0.0001,3.6837421340862875e-05,-1.3466372382827103,0.0050152824,0.3155345320701599,-0.012610038742423058,0.049033164978027344,0.00017475824711254972,0.9084054231643677,0.2,3104,360.0,0.6201446363329888
204472320,9690,21101,390,0.0001,0.0005737493877404631,-1.3526355237700045,0.0055097556,0.3166819214820862,-0.014200215227901936,0.053388357162475586,0.0006658422744294512,0.4437274932861328,0.2,3112,360.0,0.6201446363329888
204996608,9713,21104,391,0.0001,0.0009523716846615571,-1.3799491301178932,0.003985744,0.31830018758773804,-0.014658346772193909,0.0507199764251709,0.0007713652987604291,0.10714036226272583,0.2,3120,360.0,0.6201446363329888
205520896,9736,21107,392,0.0001,9.639958710749852e-05,-1.3864469733089209,0.0048700143,0.3177759647369385,-0.011724433861672878,0.04770946502685547,0.00044257338845454797,0.926704153418541,0.2,3128,360.0,0.6201446363329888
206045184,9759,21111,393,0.0001,0.0010597445038911246,-1.4021195922978222,0.005206675,0.3195907771587372,-0.013745749369263649,0.05771160125732422,0.0009498804764689339,0.44182586669921875,0.2,3136,360.0,0.6201446363329888
206569472,9784,21112,394,0.0001,6.243637025704629e-05,-1.4068818222731352,0.004387837,0.31896287202835083,-0.01454509049654007,0.04336690902709961,0.0001558364233460452,0.9175326973199844,0.2,3144,360.0,0.5972981176525355
207093760,9807,21115,395,0.0001,0.0008036162510052236,-1.4181510331109166,0.004959827,0.3202816843986511,-0.01491062343120575,0.055611610412597656,0.0008204299481349153,0.4133908152580261,0.2,3152,360.0,0.5972981176525355
207618048,9830,21119,396,0.0001,2.253443011568379e-05,-1.3794659483246505,0.0049056523,0.3164392113685608,-0.01421255711466074,0.044965267181396484,-0.0008065790223099611,0.8138077110052109,0.2,3160,360.0,0.5972981176525355
208142336,9853,21122,397,0.0001,0.0009777224140634644,-1.3687319047749043,0.004552279,0.31763821840286255,-0.012022511102259159,0.05019497871398926,0.0007772327550128466,0.44041621685028076,0.2,3168,360.0,0.5972981176525355
208666624,9877,21126,398,0.0001,3.522085712148737e-05,-1.3615541979670525,0.0045137415,0.31618964672088623,-0.01476873829960823,0.04529285430908203,6.269842174333462e-06,0.8805361017584801,0.2,3176,360.0,0.5972981176525355
209190912,9900,21129,399,0.0001,0.0010056228497887787,-1.3624762268736959,0.0048425295,0.3173059821128845,-0.013371453620493412,0.0484006404876709,0.0006043021314781072,0.4876326322555542,0.2,3184,360.0,0.5972981176525355
209715200,9924,21130,400,0.0001,4.3302104501208305e-05,-1.3654267084784806,0.0045518433,0.31686627864837646,-0.012901167385280132,0.04528093338012695,-0.00013429735713543778,0.9004726186394691,0.2,3192,360.0,0.625885546579957
